ticket_id,assigned_team,assigned_engineer,root_cause,fix_type,is_repeat_incident
TKT-18969,L1 Support,Jeffery Wagner,Code Bug,Permanent Fix,0
TKT-18970,DevOps,Linus T,Config Error,Workaround,0
TKT-18971,Network Ops,Neo Anderson,User Error,Permanent Fix,0
TKT-18972,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-18973,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-18974,L1 Support,Joshua Walker,User Error,Patch,0
TKT-18975,Network Ops,Morpheus Fish,Code Bug,Permanent Fix,1
TKT-18976,Network Ops,Neo Anderson,User Error,Workaround,0
TKT-18977,DevOps,Ada Lovelace,Code Bug,Workaround,1
TKT-18978,Database Admins,Aaron Smith,Vendor Issue,Patch,0
TKT-18979,Network Ops,Neo Anderson,Config Error,Workaround,0
TKT-18980,L1 Support,Lisa Smith,Hardware Failure,Permanent Fix,1
TKT-18981,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-18982,Network Ops,Trinity Moss,User Error,System Restart,0
TKT-18983,Network Ops,Neo Anderson,Code Bug,Permanent Fix,0
TKT-18984,Network Ops,Neo Anderson,Config Error,Patch,0
TKT-18985,Network Ops,Morpheus Fish,User Error,System Restart,0
TKT-18986,L1 Support,Anthony Gonzalez,Config Error,Permanent Fix,0
TKT-18987,Network Ops,Neo Anderson,Config Error,System Restart,0
TKT-18988,Network Ops,Neo Anderson,Hardware Failure,System Restart,0
TKT-18989,L1 Support,Robert Johnson,Vendor Issue,System Restart,1
TKT-18990,Database Admins,John Doe,User Error,Workaround,0
TKT-18991,Security Ops,James Bond,Config Error,Workaround,0
TKT-18992,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-18993,Network Ops,Trinity Moss,Code Bug,System Restart,0
TKT-18994,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-18995,DevOps,Ada Lovelace,Code Bug,Workaround,0
TKT-18996,Network Ops,Neo Anderson,Code Bug,Patch,0
TKT-18997,Network Ops,Trinity Moss,Hardware Failure,Permanent Fix,1
TKT-18998,Security Ops,Ethan Hunt,Hardware Failure,Permanent Fix,0
TKT-18999,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,1
TKT-19000,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19001,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19002,Network Ops,Trinity Moss,User Error,System Restart,0
TKT-19003,Network Ops,Trinity Moss,User Error,System Restart,0
TKT-19004,DevOps,Linus T,Config Error,Permanent Fix,0
TKT-19005,L1 Support,Jeffery Wagner,Hardware Failure,Permanent Fix,0
TKT-19006,L1 Support,Jeffrey Lawrence,Config Error,System Restart,0
TKT-19007,DevOps,Grace Hopper,Hardware Failure,Workaround,0
TKT-19008,Network Ops,Neo Anderson,Vendor Issue,System Restart,0
TKT-19009,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19010,L1 Support,Joshua Walker,User Error,Workaround,0
TKT-19011,Database Admins,Sarah Connor,Config Error,Patch,0
TKT-19012,Network Ops,Morpheus Fish,Config Error,System Restart,0
TKT-19013,L1 Support,Patricia Miller,Hardware Failure,Patch,1
TKT-19014,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-19015,L1 Support,Danielle Johnson,Vendor Issue,Workaround,0
TKT-19016,L1 Support,Jeffrey Lawrence,Config Error,Workaround,0
TKT-19017,Security Ops,Ethan Hunt,Code Bug,Workaround,0
TKT-19018,Network Ops,Neo Anderson,User Error,Permanent Fix,1
TKT-19019,Network Ops,Morpheus Fish,Hardware Failure,Workaround,1
TKT-19020,DevOps,Grace Hopper,Hardware Failure,Patch,0
TKT-19021,L1 Support,Jill Rhodes,Config Error,Permanent Fix,0
TKT-19022,Database Admins,Aaron Smith,Config Error,Patch,0
TKT-19023,Network Ops,Trinity Moss,Vendor Issue,Patch,0
TKT-19024,L1 Support,Jeffery Wagner,User Error,Workaround,0
TKT-19025,L1 Support,Anthony Gonzalez,Hardware Failure,Workaround,0
TKT-19026,Network Ops,Morpheus Fish,Code Bug,Permanent Fix,0
TKT-19027,L1 Support,Jill Rhodes,User Error,Permanent Fix,0
TKT-19028,Network Ops,Morpheus Fish,Config Error,Patch,0
TKT-19029,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19030,L1 Support,Lisa Smith,Code Bug,Permanent Fix,1
TKT-19031,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-19032,Network Ops,Trinity Moss,Config Error,Permanent Fix,1
TKT-19033,Network Ops,Trinity Moss,Code Bug,Permanent Fix,1
TKT-19034,Network Ops,Trinity Moss,User Error,Workaround,1
TKT-19035,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-19036,DevOps,Ada Lovelace,Vendor Issue,Permanent Fix,0
TKT-19037,Network Ops,Trinity Moss,Code Bug,Permanent Fix,0
TKT-19038,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-19039,L1 Support,Robert Johnson,Config Error,Permanent Fix,0
TKT-19040,L1 Support,Danielle Johnson,User Error,Workaround,0
TKT-19041,L1 Support,Anthony Gonzalez,User Error,Permanent Fix,0
TKT-19042,Network Ops,Neo Anderson,Code Bug,Workaround,0
TKT-19043,L1 Support,Robert Johnson,Vendor Issue,Workaround,1
TKT-19044,Security Ops,Ethan Hunt,Code Bug,System Restart,0
TKT-19045,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19046,L1 Support,Jill Rhodes,Vendor Issue,Permanent Fix,0
TKT-19047,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19048,Network Ops,Trinity Moss,Code Bug,Permanent Fix,0
TKT-19049,Network Ops,Trinity Moss,User Error,Workaround,0
TKT-19050,Database Admins,Aaron Smith,Vendor Issue,Patch,0
TKT-19051,Database Admins,Emily Blunt,Vendor Issue,Permanent Fix,1
TKT-19052,Network Ops,Trinity Moss,Config Error,Permanent Fix,0
TKT-19053,L1 Support,Patricia Miller,Config Error,Workaround,0
TKT-19054,L1 Support,Lisa Smith,Code Bug,Permanent Fix,1
TKT-19055,Network Ops,Trinity Moss,Code Bug,Patch,0
TKT-19056,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19057,L1 Support,Jill Rhodes,Code Bug,Permanent Fix,0
TKT-19058,L1 Support,Jeffery Wagner,Hardware Failure,Patch,0
TKT-19059,Network Ops,Trinity Moss,Vendor Issue,System Restart,0
TKT-19060,Network Ops,Morpheus Fish,Code Bug,Permanent Fix,0
TKT-19061,Network Ops,Morpheus Fish,Vendor Issue,System Restart,0
TKT-19062,L1 Support,Jill Rhodes,User Error,Workaround,0
TKT-19063,DevOps,Ada Lovelace,Code Bug,Workaround,0
TKT-19064,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-19065,L1 Support,Danielle Johnson,Code Bug,Permanent Fix,0
TKT-19066,L1 Support,Lisa Smith,User Error,Permanent Fix,0
TKT-19067,Network Ops,Trinity Moss,Code Bug,Workaround,0
TKT-19068,Network Ops,Neo Anderson,Config Error,Patch,0
TKT-19069,DevOps,Linus T,Code Bug,Permanent Fix,1
TKT-19070,DevOps,Grace Hopper,Vendor Issue,Workaround,1
TKT-19071,Network Ops,Trinity Moss,User Error,Workaround,0
TKT-19072,L1 Support,Joshua Walker,User Error,System Restart,0
TKT-19073,L1 Support,Patricia Miller,Vendor Issue,System Restart,0
TKT-19074,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19075,Network Ops,Morpheus Fish,Vendor Issue,Patch,0
TKT-19076,L1 Support,Anthony Gonzalez,Hardware Failure,Workaround,0
TKT-19077,L1 Support,Robert Johnson,Vendor Issue,Patch,0
TKT-19078,Network Ops,Trinity Moss,User Error,Workaround,0
TKT-19079,Database Admins,John Doe,User Error,Permanent Fix,0
TKT-19080,L1 Support,Jeffery Wagner,Config Error,Workaround,0
TKT-19081,Database Admins,John Doe,User Error,Permanent Fix,1
TKT-19082,DevOps,Linus T,Vendor Issue,Permanent Fix,0
TKT-19083,Network Ops,Trinity Moss,Code Bug,Patch,0
TKT-19084,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19085,Network Ops,Morpheus Fish,Hardware Failure,System Restart,0
TKT-19086,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19087,DevOps,Grace Hopper,Hardware Failure,Patch,0
TKT-19088,Network Ops,Trinity Moss,User Error,System Restart,1
TKT-19089,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19090,Network Ops,Neo Anderson,Config Error,Permanent Fix,0
TKT-19091,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-19092,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19093,Network Ops,Morpheus Fish,Config Error,Permanent Fix,1
TKT-19094,L1 Support,Danielle Johnson,Hardware Failure,Permanent Fix,0
TKT-19095,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19096,Network Ops,Neo Anderson,User Error,Patch,0
TKT-19097,L1 Support,Debra Gardner,Vendor Issue,System Restart,1
TKT-19098,Network Ops,Morpheus Fish,Hardware Failure,Workaround,0
TKT-19099,L1 Support,Jeffery Wagner,Config Error,Workaround,0
TKT-19100,L1 Support,Jeffrey Lawrence,Vendor Issue,Permanent Fix,0
TKT-19101,Network Ops,Morpheus Fish,User Error,System Restart,0
TKT-19102,Network Ops,Trinity Moss,Hardware Failure,Permanent Fix,0
TKT-19103,DevOps,Ada Lovelace,Vendor Issue,System Restart,1
TKT-19104,L1 Support,Joshua Walker,User Error,Patch,0
TKT-19105,DevOps,Ada Lovelace,Hardware Failure,Workaround,0
TKT-19106,Network Ops,Trinity Moss,User Error,Patch,1
TKT-19107,L1 Support,Danielle Johnson,Vendor Issue,Workaround,0
TKT-19108,Network Ops,Neo Anderson,User Error,Workaround,0
TKT-19109,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,0
TKT-19110,Network Ops,Neo Anderson,User Error,Workaround,0
TKT-19111,Security Ops,James Bond,Config Error,System Restart,0
TKT-19112,Network Ops,Trinity Moss,Config Error,Permanent Fix,0
TKT-19113,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,1
TKT-19114,Network Ops,Neo Anderson,Config Error,Permanent Fix,0
TKT-19115,L1 Support,Lisa Smith,Config Error,Permanent Fix,0
TKT-19116,L1 Support,Patricia Miller,Config Error,Permanent Fix,0
TKT-19117,Network Ops,Neo Anderson,Config Error,Permanent Fix,0
TKT-19118,Network Ops,Trinity Moss,Code Bug,Workaround,1
TKT-19119,L1 Support,Patricia Miller,Vendor Issue,Workaround,1
TKT-19120,Network Ops,Neo Anderson,User Error,System Restart,0
TKT-19121,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-19122,Network Ops,Morpheus Fish,Config Error,Workaround,0
TKT-19123,L1 Support,Danielle Johnson,User Error,Workaround,0
TKT-19124,L1 Support,Jeffery Wagner,User Error,Workaround,0
TKT-19125,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19126,Network Ops,Morpheus Fish,Hardware Failure,System Restart,0
TKT-19127,Network Ops,Trinity Moss,Config Error,Patch,0
TKT-19128,Network Ops,Trinity Moss,Config Error,Patch,0
TKT-19129,DevOps,Grace Hopper,Hardware Failure,Patch,0
TKT-19130,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,0
TKT-19131,L1 Support,Jeffery Wagner,Vendor Issue,Workaround,0
TKT-19132,Network Ops,Trinity Moss,Config Error,Permanent Fix,0
TKT-19133,L1 Support,Danielle Johnson,Hardware Failure,Permanent Fix,0
TKT-19134,Network Ops,Neo Anderson,Vendor Issue,Workaround,0
TKT-19135,Database Admins,Aaron Smith,Config Error,System Restart,0
TKT-19136,Network Ops,Trinity Moss,User Error,Permanent Fix,0
TKT-19137,L1 Support,Anthony Gonzalez,Config Error,Permanent Fix,1
TKT-19138,DevOps,Grace Hopper,User Error,Patch,0
TKT-19139,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19140,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19141,Network Ops,Neo Anderson,Hardware Failure,System Restart,0
TKT-19142,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19143,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19144,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19145,L1 Support,Robert Johnson,Vendor Issue,Workaround,0
TKT-19146,Network Ops,Neo Anderson,Hardware Failure,Patch,0
TKT-19147,L1 Support,Patricia Miller,User Error,Workaround,0
TKT-19148,Network Ops,Neo Anderson,Config Error,Patch,0
TKT-19149,Network Ops,Neo Anderson,User Error,System Restart,0
TKT-19150,Network Ops,Trinity Moss,User Error,Workaround,0
TKT-19151,Database Admins,Aaron Smith,Hardware Failure,System Restart,0
TKT-19152,Network Ops,Trinity Moss,Code Bug,Permanent Fix,0
TKT-19153,Network Ops,Neo Anderson,Code Bug,System Restart,0
TKT-19154,L1 Support,Joshua Walker,Config Error,Permanent Fix,0
TKT-19155,DevOps,Ada Lovelace,User Error,Permanent Fix,0
TKT-19156,L1 Support,Robert Johnson,Hardware Failure,Patch,0
TKT-19157,L1 Support,Lisa Smith,Config Error,Permanent Fix,1
TKT-19158,L1 Support,Debra Gardner,User Error,System Restart,0
TKT-19159,L1 Support,Joshua Walker,Hardware Failure,System Restart,0
TKT-19160,Network Ops,Trinity Moss,Code Bug,Patch,0
TKT-19161,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,0
TKT-19162,L1 Support,Anthony Gonzalez,Vendor Issue,Workaround,0
TKT-19163,Network Ops,Morpheus Fish,Vendor Issue,Patch,0
TKT-19164,L1 Support,Jeffery Wagner,User Error,Permanent Fix,0
TKT-19165,Network Ops,Morpheus Fish,User Error,Workaround,0
TKT-19166,Network Ops,Neo Anderson,Vendor Issue,Permanent Fix,0
TKT-19167,Network Ops,Morpheus Fish,Hardware Failure,System Restart,1
TKT-19168,Network Ops,Morpheus Fish,Config Error,Workaround,0
TKT-19169,L1 Support,Debra Gardner,User Error,Permanent Fix,1
TKT-19170,Network Ops,Trinity Moss,Config Error,Workaround,0
TKT-19171,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19172,L1 Support,Jeffery Wagner,Code Bug,Patch,0
TKT-19173,L1 Support,Joshua Walker,Vendor Issue,Permanent Fix,0
TKT-19174,DevOps,Linus T,Hardware Failure,Patch,0
TKT-19175,Database Admins,Sarah Connor,Vendor Issue,Permanent Fix,0
TKT-19176,Network Ops,Neo Anderson,Code Bug,Permanent Fix,0
TKT-19177,DevOps,Ada Lovelace,Code Bug,Permanent Fix,0
TKT-19178,Network Ops,Trinity Moss,Code Bug,Workaround,0
TKT-19179,Network Ops,Neo Anderson,Hardware Failure,System Restart,0
TKT-19180,L1 Support,Debra Gardner,Vendor Issue,Workaround,0
TKT-19181,Network Ops,Trinity Moss,Vendor Issue,Patch,0
TKT-19182,L1 Support,Danielle Johnson,Vendor Issue,Patch,0
TKT-19183,Network Ops,Trinity Moss,Vendor Issue,System Restart,0
TKT-19184,Network Ops,Trinity Moss,User Error,Workaround,0
TKT-19185,DevOps,Ada Lovelace,Vendor Issue,Patch,0
TKT-19186,Network Ops,Morpheus Fish,User Error,System Restart,0
TKT-19187,Network Ops,Neo Anderson,Hardware Failure,Permanent Fix,0
TKT-19188,Network Ops,Trinity Moss,Config Error,Permanent Fix,0
TKT-19189,L1 Support,Joshua Walker,Vendor Issue,Workaround,0
TKT-19190,Network Ops,Morpheus Fish,Code Bug,Patch,0
TKT-19191,L1 Support,Anthony Gonzalez,Hardware Failure,Patch,0
TKT-19192,Network Ops,Trinity Moss,Config Error,Workaround,0
TKT-19193,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19194,Network Ops,Morpheus Fish,User Error,Workaround,0
TKT-19195,Database Admins,Aaron Smith,Code Bug,Permanent Fix,0
TKT-19196,L1 Support,Jeffery Wagner,Hardware Failure,Permanent Fix,0
TKT-19197,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19198,L1 Support,Lisa Smith,Vendor Issue,System Restart,1
TKT-19199,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19200,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19201,L1 Support,Jeffrey Lawrence,Code Bug,Permanent Fix,0
TKT-19202,L1 Support,Danielle Johnson,Hardware Failure,Permanent Fix,0
TKT-19203,Security Ops,James Bond,Hardware Failure,Patch,0
TKT-19204,Network Ops,Neo Anderson,Hardware Failure,System Restart,0
TKT-19205,Network Ops,Trinity Moss,User Error,Permanent Fix,0
TKT-19206,DevOps,Ada Lovelace,Vendor Issue,Workaround,0
TKT-19207,Network Ops,Trinity Moss,Code Bug,Workaround,0
TKT-19208,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19209,Network Ops,Trinity Moss,Vendor Issue,System Restart,0
TKT-19210,Network Ops,Trinity Moss,User Error,System Restart,0
TKT-19211,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,0
TKT-19212,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19213,Database Admins,John Doe,Hardware Failure,Workaround,0
TKT-19214,L1 Support,Joshua Walker,Code Bug,Permanent Fix,0
TKT-19215,Database Admins,Aaron Smith,Code Bug,System Restart,0
TKT-19216,Network Ops,Morpheus Fish,Hardware Failure,Workaround,0
TKT-19217,L1 Support,Patricia Miller,User Error,Workaround,0
TKT-19218,Network Ops,Trinity Moss,Code Bug,Permanent Fix,0
TKT-19219,L1 Support,Jeffrey Lawrence,Code Bug,Patch,0
TKT-19220,Network Ops,Trinity Moss,Config Error,Workaround,0
TKT-19221,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19222,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-19223,Network Ops,Trinity Moss,Config Error,Permanent Fix,0
TKT-19224,DevOps,Ada Lovelace,User Error,Patch,0
TKT-19225,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,1
TKT-19226,L1 Support,Patricia Miller,Vendor Issue,System Restart,0
TKT-19227,L1 Support,Joshua Walker,Config Error,Workaround,0
TKT-19228,L1 Support,Patricia Miller,Hardware Failure,Workaround,0
TKT-19229,L1 Support,Joshua Walker,Code Bug,Permanent Fix,0
TKT-19230,Database Admins,Emily Blunt,Code Bug,Workaround,1
TKT-19231,Database Admins,Aaron Smith,Hardware Failure,System Restart,0
TKT-19232,Network Ops,Morpheus Fish,User Error,Permanent Fix,1
TKT-19233,Network Ops,Trinity Moss,User Error,Patch,0
TKT-19234,L1 Support,Lisa Smith,Code Bug,Permanent Fix,1
TKT-19235,Network Ops,Neo Anderson,Hardware Failure,Patch,0
TKT-19236,L1 Support,Jeffery Wagner,Config Error,Workaround,0
TKT-19237,DevOps,Ada Lovelace,Config Error,Workaround,0
TKT-19238,Network Ops,Trinity Moss,Config Error,Permanent Fix,1
TKT-19239,Network Ops,Neo Anderson,User Error,Workaround,0
TKT-19240,L1 Support,Anthony Gonzalez,User Error,Workaround,0
TKT-19241,DevOps,Ada Lovelace,Config Error,Permanent Fix,0
TKT-19242,L1 Support,Robert Johnson,Vendor Issue,Permanent Fix,1
TKT-19243,Network Ops,Trinity Moss,Hardware Failure,System Restart,0
TKT-19244,DevOps,Linus T,User Error,Workaround,0
TKT-19245,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19246,L1 Support,Patricia Miller,User Error,System Restart,0
TKT-19247,Network Ops,Neo Anderson,Config Error,Patch,0
TKT-19248,Network Ops,Morpheus Fish,Config Error,Permanent Fix,0
TKT-19249,Network Ops,Morpheus Fish,Vendor Issue,System Restart,0
TKT-19250,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19251,Network Ops,Trinity Moss,Vendor Issue,Workaround,0
TKT-19252,L1 Support,Danielle Johnson,Hardware Failure,Permanent Fix,1
TKT-19253,L1 Support,Jeffrey Lawrence,Vendor Issue,Patch,1
TKT-19254,Database Admins,Sarah Connor,Hardware Failure,Workaround,0
TKT-19255,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19256,DevOps,Grace Hopper,Hardware Failure,Workaround,0
TKT-19257,DevOps,Ada Lovelace,Vendor Issue,Patch,0
TKT-19258,L1 Support,Joshua Walker,Hardware Failure,Permanent Fix,0
TKT-19259,L1 Support,Debra Gardner,Hardware Failure,Permanent Fix,0
TKT-19260,Network Ops,Neo Anderson,Hardware Failure,Permanent Fix,0
TKT-19261,DevOps,Grace Hopper,Config Error,Permanent Fix,0
TKT-19262,Network Ops,Neo Anderson,Config Error,System Restart,0
TKT-19263,L1 Support,Jill Rhodes,Hardware Failure,Workaround,0
TKT-19264,L1 Support,Patricia Miller,Code Bug,System Restart,0
TKT-19265,Network Ops,Trinity Moss,Code Bug,Workaround,0
TKT-19266,Network Ops,Morpheus Fish,Code Bug,Workaround,0
TKT-19267,Network Ops,Trinity Moss,Hardware Failure,System Restart,0
TKT-19268,Network Ops,Trinity Moss,Vendor Issue,Patch,0
TKT-19269,Network Ops,Neo Anderson,User Error,System Restart,0
TKT-19270,DevOps,Linus T,Config Error,Patch,0
TKT-19271,DevOps,Linus T,Hardware Failure,Permanent Fix,1
TKT-19272,DevOps,Grace Hopper,Config Error,Workaround,0
TKT-19273,Network Ops,Morpheus Fish,Vendor Issue,Workaround,0
TKT-19274,Network Ops,Morpheus Fish,Code Bug,Permanent Fix,0
TKT-19275,Database Admins,Aaron Smith,User Error,Workaround,0
TKT-19276,Database Admins,Aaron Smith,User Error,Workaround,0
TKT-19277,Network Ops,Neo Anderson,Config Error,System Restart,0
TKT-19278,L1 Support,Patricia Miller,Hardware Failure,Permanent Fix,0
TKT-19279,Network Ops,Morpheus Fish,User Error,Workaround,0
TKT-19280,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19281,Network Ops,Trinity Moss,Vendor Issue,Workaround,0
TKT-19282,L1 Support,Lisa Smith,Hardware Failure,Permanent Fix,0
TKT-19283,L1 Support,Lisa Smith,Hardware Failure,Patch,0
TKT-19284,DevOps,Ada Lovelace,Hardware Failure,Permanent Fix,0
TKT-19285,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19286,Network Ops,Neo Anderson,Code Bug,Permanent Fix,0
TKT-19287,Network Ops,Morpheus Fish,Hardware Failure,Permanent Fix,1
TKT-19288,Network Ops,Morpheus Fish,User Error,Permanent Fix,0
TKT-19289,Network Ops,Morpheus Fish,Vendor Issue,Permanent Fix,0
TKT-19290,Network Ops,Morpheus Fish,Config Error,Patch,0
TKT-19291,Network Ops,Trinity Moss,Hardware Failure,Permanent Fix,0
TKT-19292,Network Ops,Trinity Moss,User Error,Permanent Fix,0
TKT-19293,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19294,Network Ops,Neo Anderson,Config Error,Workaround,1
TKT-19295,Network Ops,Trinity Moss,Vendor Issue,Permanent Fix,0
TKT-19296,Network Ops,Neo Anderson,User Error,Permanent Fix,0
TKT-19297,DevOps,Linus T,Code Bug,Permanent Fix,1
TKT-19298,L1 Support,Danielle Johnson,Config Error,Permanent Fix,0
